"Rownames"	"R0.1.1"	"R0.2.1"	"R0.3.1"	"R0.5.1"	"R0.6.1"	"R0.7.1"	"R0.8.1"	"R0.9.1"	"R0.10.1"	"PR.2.1"	"PR.3.1"	"PR.4.1"	"PR.5.1"	"PR.7.1"	"PR.8.1"	"PR.9.1"	"PR.10.1"	"ER.1.1"	"ER.5.1"	"ER.6.1"	"ER.7.1"	"ER.10.1"
"216"	"SOX15"	5.93094879922377	3.8258185220292	4.94840885796149	4.23290218883952	4.27409412350638	5.59534713110218	4.13472022340803	3.91206986260098	2.71407780655893	1.81939433932073	3.22126806464782	2.24252734382123	2.31349150000049	3.21902922145206	3.0460632557998	2.73447027275332	2.82627130606282	3.1037174712758	2.51599847243327	6.65812353398571	2.92956592773874	1.1405507220782
"217"	"KDELR3"	5.02957743951017	5.02296689435869	6.80126383148125	4.52870396742695	5.82244572738238	5.10033029888602	6.63648542688686	6.70711319812669	7.13011965651079	7.20279306149453	6.54214718640001	6.46414076067352	7.62010245215649	7.28434098030084	8.44531341827661	7.22746054182887	7.84062391937543	5.10860917464977	6.40989207404841	7.78583664282499	6.24163919012503	7.53933776067975
"218"	"PAPPA"	2.78060211374445	3.6207099051272	2.76798133903537	1.85713308376019	3.28836972189597	3.32242696270765	6.2903311944131	2.87671579382824	3.06884411751686	5.99918185409545	4.98943737279268	4.21079271141243	4.02351079523815	3.66220796990765	4.1560560796361	5.48739622278229	5.31073925228947	3.85992931997012	5.79159788095346	4.67550013388826	3.11914206712757	5.11987945559945
"219"	"FAM180A"	1.16436372996379	1.53735560550758	2.42995538496639	0.20159674792189	0.0776905845470006	0.596851203280074	-0.0275640479581742	1.73818894204826	0.539071260811696	2.82686338195409	3.18922915419701	1.76451792468481	3.08262649814335	1.62238708009587	1.3964154510779	2.82878727677035	2.07443391640551	2.79955812023042	1.41391529749492	1.10176388245046	0.256432900922575	2.35291278290062
"220"	"GOSR2"	1.11281031210825	1.93136085563475	1.95213162410358	2.43683577655673	-0.800017185975006	-0.386648042845436	0.0515788733195013	0.49120003877188	0.98027808895005	1.99819360600338	2.60951127224039	1.0323850512729	1.71226871029871	1.9912103176887	2.46889700464339	1.78242173972873	2.21014004171924	1.57721515358886	1.61873922672737	1.46129164241557	2.15853277567559	1.98429149986003
"221"	"PAMR1"	0.848705019201896	2.97679957374557	2.73963993304778	0.599160380482936	0.435614124411436	1.08108307256673	2.08089358036406	1.1751544601122	0.177270804114076	3.69878839981115	1.20139351055549	2.65126590809253	3.54601004982575	1.53617863765105	1.99018558225347	3.83252175926117	2.5145186052313	1.54359599257986	4.02182919538647	1.54007446443471	2.76660767557741	3.72303851900103
"222"	"CD226"	1.87540592632409	0.895179344028729	0.887930578122581	1.48431137117954	0.63692507329314	0.904104014771684	-0.0764673618636067	0.0263346925897201	0.833945740592435	4.26569864256752	3.64753240214737	2.11733323348884	1.44826396338557	1.19217232177903	2.50406623529054	2.8127703498703	1.14198686674988	-0.48746828243934	1.84884269592991	2.04992871186232	2.07809209888252	3.59717882999358
"223"	"KCNJ10"	1.32674252621906	1.85916255770567	3.64885815964978	4.82358002851098	4.15264361118347	5.70870967495971	3.84377235363579	3.96942865209903	4.04352860474186	3.14698838607978	3.47556758933138	3.23005616689777	1.51448729746741	2.15941724972416	2.72300450929668	3.21902922145206	-0.24963918172597	1.96958885428021	1.79145739025731	1.43846406784191	2.66560219072625	1.81624320240776
"224"	"ADCYAP1R1"	2.13001114556763	1.46005379757312	4.4905845732341	4.90220525705355	5.32383008521616	4.88705218720233	4.52321276472111	3.23220567065346	2.17883361234199	2.3441102183675	-0.124673455248072	1.7549658853998	3.38504714859903	2.97197303688239	3.57353536613342	1.37249594137618	1.71933301457993	2.42065623814761	2.62210596197924	1.46275756565235	2.00597902390981	2.69771447166549
"225"	"ARSI"	-1.93383884862728	0.0741564329286177	-1.21342871611815	-0.0585579803698311	0.344228672571293	-0.391417819483306	-2.0875540542279	-0.562861568567773	-0.224737928843637	1.45738311520058	0.88443471971751	-1.38294023592472	1.29283386765215	-0.609463930313578	2.67863585752534	1.9912103176887	2.43901410235177	-0.877165044976396	1.23083698128725	1.31523735936508	-1.13896191855375	2.75533915205227
"226"	"NNMT"	2.72563293795283	5.04321619999047	4.49750033657093	1.13028361519071	0.508194054346077	4.96019959341843	-0.14729438330621	5.17690394909462	3.1037174712758	5.77859471511295	5.80815474526068	4.38081839575014	6.73597336102889	5.84739782381755	6.24056550191908	5.92140788524907	6.1245402388825	3.19647096037254	3.32908185456625	5.39037651283734	2.03090247075182	6.43735788648193
"227"	"ST8SIA2"	2.9032102421666	2.33011624024462	3.93992046578575	5.61141689922363	3.49592531402257	2.44150297771531	3.23005616689777	1.36564504913803	2.91794064179162	-0.391417819483306	-1.18938004512791	-0.793345752848053	2.44877973176244	1.25515061522642	1.01924084800892	-0.746872419040957	3.40332267443707	2.895765335771	4.59532841050639	-0.112494849537074	0.975000249927433	1.67822443382706
"228"	"NKX3-1"	3.40483909492504	3.64075209617983	0.776920023209702	-0.42532336907652	-0.0275640479581742	1.15648622575169	2.05813999857153	1.7078615590003	1.11123623964218	2.29767361335884	4.65578678520767	1.54478067254401	2.85209840038793	2.61437037697797	4.68090379173346	3.09988965418772	3.65740669052556	3.9038890068754	1.23386120300279	4.13512664100473	2.59581125340524	2.24252734382123
"229"	"SSPOP"	2.69771447166549	2.65411986253824	4.05384025924174	4.94352034377061	6.13445076043424	4.854136139423	5.35570730535663	3.47996768105901	3.79184008937572	3.05241165692796	2.98147257431532	2.81403242107678	3.36434268195835	1.98236781404746	2.30601373830248	2.9446923343914	2.88053099922213	3.29615790400051	2.03376550090209	4.70945316397929	2.979681897964	3.79184008937572
"230"	"IL15"	1.69104315392701	1.7281494643346	-0.0728250682684504	-0.820697591035207	-0.204402562165821	1.21881589820456	-0.597877715256851	0.306640806597526	0.94230385418595	2.43308909414394	2.21859221113193	1.86207319640235	2.62006821669896	3.31424540941383	2.36018452744374	1.31523735936508	0.976627421365765	1.03898920746338	-0.445602901926762	5.19218042486372	1.06879452617604	1.99819360600338
"231"	"NALF2"	1.38470174912876	2.77264113753637	4.3479124001296	5.18232161288103	4.23552136059072	4.9018827363272	4.58615889825562	6.14200709985309	5.84379406621001	0.113531484608527	1.34377616433372	4.82906998311821	3.28785962721042	1.89668051674858	0.192704340526539	0.0841108995263298	3.50248446069576	3.63983316563685	2.13542473956901	2.77474302192516	5.24894515037902	1.36037193399766
"232"	"C4orf54"	0.35443091109222	-0.224737928843637	2.79303360721874	3.31473219656621	2.13452470912173	1.01262785043969	2.35047380424446	-0.0693233366627162	0.784712296842562	-2.20165596620407	0.119846507487082	-2.12066391491435	-1.7641738329556	-3.16311257305382	-0.843075347779384	-2.05571611168449	0.382574150084846	-0.287296048272448	1.58694457022116	-0.224737928843637	3.677056379618	-2.05571611168449
"233"	"TNC"	2.24426227185725	5.0252560991943	4.51553670617427	2.76273952042666	6.64505366065842	5.93624941873601	6.15685541539009	5.758321134239	5.44241381467826	6.24968198354451	6.2947082476951	4.67051961706326	6.30620373269134	6.03984444919693	7.32781866764445	7.75096428344176	7.95051582925521	5.37719005197282	6.06224411422772	7.94021874668818	5.52205217749389	7.36223875028899
"234"	"WNK2"	1.63766020436422	5.21199080454759	4.16363278974781	4.59532841050639	6.21713069403362	5.48963237189766	5.99884065547639	6.19950217445093	5.64947357871971	1.42557598560295	3.0971363505624	3.23757421203111	2.80333263537157	2.5002811759103	1.3550154643099	3.99114432173511	3.6640113735009	4.50163233182206	6.13195254830204	2.29521715957847	5.07727897094616	0.966678823904575
"235"	"SPATA46"	1.02079673657606	3.14429687919712	1.85511269936301	4.10494455519126	3.95629638612081	3.39982074347038	2.52983415269619	4.50602765916196	4.56602837142214	-0.51899282177989	1.53014352922502	4.39776279214582	-0.112494849537074	0.623627379640306	2.54318506727033	2.01159909383768	2.25093267200751	1.43589121254324	2.54019998847096	2.11465289955285	1.86013190799458	0.822633245435336
"236"	"VEPH1"	3.03917291386861	2.1120026409202	3.52163091147209	4.56374174961706	4.51080783890524	3.9006101265326	4.24357276993748	3.06884411751686	3.65560553516552	1.03402458747792	2.2221572178598	2.77869413588542	2.04169944582785	3.08821290096003	3.86336005470957	1.91632722670371	2.61721686114097	3.2921235599342	2.80547814691462	3.8270832720494	2.19282941628736	1.54957179307847
"237"	"OTULINL"	2.74037420601466	2.82053587795416	2.29521715957847	-0.420241106372076	3.26047200143396	3.56718228263338	2.05362943835035	3.09423114902374	3.36881631720909	3.66758459823505	3.98072305331595	2.9032102421666	3.61064525688419	3.80737801691837	2.67935971592907	4.07975486396706	2.90011720364251	3.70604531862822	4.57860240861087	4.09235362693643	4.23290218883952	3.41142198877712
"238"	"TNFAIP6"	-0.445602901926762	3.20409499787871	3.09651631042803	0.653402646383781	1.91314503068031	1.80314358122102	3.76141863966892	3.49069642325208	4.55476546003834	3.74935285200606	5.84410315467408	3.77989480531124	5.18800580721892	4.04122486775124	4.83002998965758	3.92076292445569	4.50196882416543	2.55562657399841	2.66423729951595	3.74065081061937	3.11397258091674	4.25914442901366
"239"	"ACP4"	2.8102048498694	0.35443091109222	2.56151856357955	4.69576389250732	3.5385857749699	3.03917291386861	1.83153269432676	2.56076029979583	2.3697423872635	1.11434249781271	1.8743310657641	0.582998479885743	-1.68223510750902	0.805669450445414	0.287641185889015	1.25941362774989	1.20139351055549	3.05069077788858	3.25359324273389	1.64576638969196	0.564936213006599	0.298239722475008
"240"	"EHD2"	4.80858071821587	6.73723407216822	6.30354722329326	3.90508648736455	2.36104099911634	2.03471494583054	4.18800321195112	3.99871223567922	4.24392532899654	6.68717338861244	6.04587086797624	4.9403363390637	5.8660635579139	5.71952244720389	6.66459626326945	6.44521319036987	6.71318730406663	6.13408018819523	5.11266294063489	5.6600484529947	3.17067040982446	7.52709430732854
"241"	"SEMA3C"	4.7043932036785	5.23680716373473	6.44102500554844	2.90142560963536	5.31387570559315	4.44506939109904	5.35818180730893	5.75641675846008	4.3573912226978	5.80260932067961	6.27627764913645	6.17307578403934	7.28924502503006	6.38720983345136	5.69145037971	7.1197863668182	7.40474908213621	5.99747627723107	4.67247802257638	5.76225270364989	4.45489388717819	7.03015180329202
"242"	"IGSF11"	2.46521851145502	3.09044966747502	3.34490822507399	2.10658352386186	1.16742486265527	1.75039979742886	2.15070151893185	1.39244555857888	0.295427161749989	-0.0908152852229103	0.295427161749989	0.684632236136411	0.848705019201896	0.553498120904739	0.512567434988127	1.17989246267363	0.895179344028729	0.282111807257859	1.25941362774989	3.26470400027203	0.902324982473665	0.620977913363815
"243"	"MIR1245A"	2.55488565184153	3.39557136168742	3.56301370472792	2.46596801550323	1.83767760304302	0.723015699327719	5.24530211080726	6.65812353398571	5.29373560911565	7.33093220874193	4.16627143908628	4.73531768565124	7.76969341034968	6.89237417155144	5.33372776465982	7.53571562074477	7.69077227920329	2.21607155217644	4.65003888944785	5.60698154101202	3.7484767423472	8.37693041626743
"244"	"SLC36A4"	2.67316026682438	3.67571707715794	3.88889413617792	4.0286374590303	2.67106484184715	4.56872995640482	3.04493635759296	3.25831579308159	2.12267408074855	4.40417705945352	6.02516588461089	3.49069642325208	3.26047200143396	4.74660093713418	5.32103307786003	4.16475885734774	4.38660376832553	4.77093929717993	4.30838513402642	3.51683334321233	3.42928956860282	4.643301324323
"245"	"ADD3-AS1"	-0.650628377472177	-0.603456348491374	1.28868231947911	1.74471745094895	1.74367075866481	2.57992042274132	2.03471494583054	-0.270905316035998	0.796364672662414	0.341499397403299	-0.779466409488071	0.510388667856217	-1.9649465924087	-1.08003029175345	-0.305722560663777	-0.406113315945607	-0.508659971608155	0.362009528077245	1.20566330236503	-0.535675158426062	-1.05193716057583	0.349543198124358
"246"	"SLC5A2"	2.74684272769114	0.551157781785985	3.4886327792166	2.22299745763756	4.22644378482174	4.40627774511161	3.81554327169597	1.77222183578305	2.1120026409202	1.88468998076424	2.26138518119699	2.58803782771875	0.638898044635745	0.481882648481527	0.981870992575402	1.09865790184314	0.397636289679193	2.6087784746755	0.0337655660788814	3.21204500139934	1.7538565472	-0.151499848483585
"247"	"TUBB6"	4.0769579261545	5.24984607627859	5.47736343358104	4.45523705235034	2.22832915871005	2.97493051056542	5.30670584797754	5.25136968900652	4.36812877370838	6.00324075548861	5.84154740809412	4.76796368869516	6.29290167229825	5.12593385605245	5.71952244720389	5.87778121885257	5.9841592331505	5.50423172173545	4.77319884033939	5.79684506529801	3.77332228481295	6.61657814947758
"248"	"LZTS3"	6.2206730536345	6.31827674828463	5.75796587103104	5.87318394973884	6.18831840721044	7.35903577656099	5.58818721245922	5.86833809982862	6.09390126168361	2.62278975876964	4.78016148927743	7.15011958867458	5.8765073449921	5.7693292285565	3.8295667082587	5.0655542271644	4.86436024118148	4.20018221815309	5.20970690060093	5.22775854465316	5.8660635579139	3.28330215752843
"249"	"GPR65"	2.68542085553631	2.44236600879669	2.11646673555959	-0.800017185975006	2.09772731128767	2.16568837078337	-0.0208173813745365	3.7261083423088	3.93340504133155	4.87739489896609	4.49229402020722	3.56109716563096	4.01459386176057	3.72261724315816	3.77551328305189	4.21668794000995	2.64299883018167	2.03678649352324	1.54843221438653	3.92742576838469	3.21153425420114	4.39673720516185
"250"	"DCBLD1"	2.41429262404431	3.13081934897037	4.19062704520595	2.65545842378663	3.28226592666562	3.73178746753421	2.9032102421666	4.49889205817064	3.9403336106462	4.51311375891884	4.14381457008725	4.96665852956945	5.22745974866664	4.22452990739691	4.48588076980124	4.57962218738375	5.30064170327839	3.19361338034695	2.8723385376936	4.01582029431769	4.12683439269719	6.15931999722244
"251"	"PTCH2"	4.27220837045503	4.31271802138019	2.96411218917026	5.41493388921364	4.21633307587919	3.47653305663949	3.28171539877794	1.65018902578986	2.07071454245086	3.40385532904357	2.48515128088059	2.50995053649607	0.708819978285305	1.70018062031175	2.72953564030868	1.3820256011123	1.93136085563475	1.21164337132263	3.30180561729128	2.16026040764445	1.35370669987457	3.87506213834549
"252"	"FRMPD1"	0.837654155146	2.31267102876286	4.17204390636605	2.98835795478789	4.49432744693307	3.97670639022643	1.81376097839503	3.40840297831694	4.5221806472919	0.314296477121516	0.848705019201896	4.59771205180453	2.50995053649607	2.48435931292764	0.782907544451874	0.276555206985232	0.623627379640306	2.32182280653369	1.50458244111249	2.0546213734961	2.02502554506129	1.00721223115176
"253"	"AMY2B"	9.28067306017468	8.50631506825063	7.09378763066023	8.29992210689086	6.25490742350667	8.43190523403847	7.63342316879339	9.00363453129205	8.17844353707798	8.18618628720141	7.43586907385658	8.0748464603896	6.24750323680937	6.85909768566583	5.78317056799506	7.10676678105591	7.04006933176669	6.86435546490575	5.99954385914232	7.62869296057707	6.31310895641657	7.58054537841044
"254"	"KRTAP5-8"	5.56788233819705	4.16403171691564	5.44459319407263	3.97670639022643	6.09594642820255	5.30670584797754	4.31271802138019	3.68811823425787	5.44149997111584	3.56572725483297	3.70197004156535	1.87233638827659	1.10974336366057	2.04256923502682	3.97353516459182	3.12867357828742	4.03920904646476	2.65342320542585	5.07440495218252	5.15017474956022	5.52174062553421	2.9895273291354
"255"	"SPSB1"	6.02446502846358	7.33713458483582	6.24269649996955	5.3251454378328	3.5385857749699	4.31634765384242	3.7484767423472	5.67643767990068	5.41027460503656	6.79270973683055	6.63108238152503	6.0983726894112	6.5436969863693	6.76491931735963	6.54329849183874	6.84946835610359	6.5164927829558	6.1748688105704	4.62563143126883	6.61616484258981	6.38313664002641	7.10948636436855
"256"	"OR51B6"	2.62906452963428	2.92348656535896	2.02984717628815	5.2479086930619	4.58382468852404	1.7968219692282	4.55408549235861	2.54248604672612	2.31106267905765	1.44544281270267	1.6138387134819	0.628019496978381	2.07160485376671	-1.37000528897012	1.9872526816241	-0.208446373438202	3.98307052239653	2.62978285554288	1.98236781404746	2.58438298608615	1.16436372996379	1.93136085563475
"257"	"FAIM2"	0.947556184148557	1.26509391975641	0.63692507329314	3.45809023932156	3.92978772056196	4.66638208351409	3.53667185519772	4.37204638903503	2.38646091388809	4.16363278974781	-1.90772193167579	1.04067512524249	1.29857130911566	0.0263346925897201	-0.0764673618636067	0.659473380999103	1.16436372996379	0.134587326943823	2.60951127224039	1.10650557663212	0.508194054346077	2.08089358036406
"258"	"EFR3B"	3.31620905410541	1.35635428669727	2.68146728773638	3.91588573003221	4.05618257112291	2.41830654734488	3.31522150957522	3.1106277045163	4.02351079523815	0.333678381724527	-0.632286255907254	1.19533433618734	1.92823793499006	1.17666471747521	2.05915279156879	1.49192739256995	2.33259283195723	2.60807611419451	4.74164432446533	0.735326239955319	2.52024257817997	1.85814394441982
"259"	"MILR1"	1.46526090946601	1.66534866157792	2.09398205816419	0.515122310560846	1.10974336366057	2.54459089258504	0.484306231457117	3.12483534549146	3.05588272493053	4.00261336300144	3.74151623222034	3.1865277850361	3.15877818101634	4.30802907818871	3.07057728013526	4.04083690392787	2.4562216251747	1.02567937580153	1.38470174912876	3.32192117829769	2.0173908151206	4.45839520546761
"260"	"ANO7"	3.44945173279932	1.50590307423714	3.20300520144617	3.29667088207276	4.84339426469684	4.58853964645396	3.36078042988119	2.37455194253651	2.09679051899409	1.58694457022116	3.3784729700381	1.20424400908482	1.06879452617604	2.4811779237383	3.22725532552538	0.349543198124358	1.61123352694985	2.85336534917123	2.52697877576519	0.987166434378298	2.66632334213025	1.00233655481978
"261"	"CADM3"	-0.858402625229854	1.95323486095931	0.649268692787293	0.603497875718767	3.38153390044206	4.2814422068602	3.80424635859797	3.45182316866702	2.46889700464339	7.53412882284426	5.25045551142955	5.51506755944034	4.06585688445929	0.657437396569373	3.42322754211291	6.20021976647549	5.90693172478313	3.79045662098445	4.56307111924425	6.44055006936477	0.915379829612352	4.30146913124689
"262"	"SLC39A3"	2.25866373504987	3.40530373314317	2.45547370085553	2.04346412037197	-0.48746828243934	0.751466588738857	1.56420326824217	3.18598879047028	1.99404903985156	2.94343437182301	2.55783757600951	2.77191652595607	4.32346631383425	2.44405233132945	3.1336269469475	2.97253876871428	3.16328156865454	2.88113576358547	2.57118360989075	2.76660767557741	2.67456170694215	3.53147480028642
"263"	"SLC46A2"	-0.440512596179961	1.00908344124761	-1.39899117236456	-0.978373608978961	1.18136029992505	0.467541584391247	0.0776905845470006	0.917054904422004	0.927929604650606	1.57969115562334	2.62978285554288	0.0131660610394508	0.691029036592886	2.27441677721785	1.38983066158944	1.79249051169437	0.630364865511691	0.557954570376817	1.31390248181084	1.47930159387625	0.210156503873415	2.22476085908029
"264"	"MYEF2"	7.35344891242895	6.76669184116171	7.24671372483252	6.98883377962787	7.02816577267712	7.5416751462748	6.43697297880158	6.83166278370011	7.15629970184145	4.91358144790189	6.1127939627914	5.61430282476613	5.15812319925881	6.82676969130101	4.70574355052419	4.99589631466946	6.85963158257467	7.7015710350897	6.8704230612627	6.22672915206878	7.02665294523217	3.90347495290658
"265"	"HLF"	5.6717110581356	6.92697471003939	4.34895613619439	3.83641736119018	3.65077485323643	1.42430639995822	3.18489777644882	1.48193079389074	1.89866456934971	2.63747167819033	1.8743310657641	2.83058745592736	2.71407780655893	0.548319223564967	1.0939598730913	2.55711223115086	1.7281494643346	3.50386743233532	1.06722642615005	0.460446529750606	2.16568837078337	1.65491348762892
"266"	"SHC4"	0.400299033582663	0.924219187314189	0.382574150084846	2.70462044953773	2.87807497278729	2.80750212019653	3.05703068910398	1.06216003065665	0.887930578122581	0.303816673743756	0.765502598512901	-0.0241373664124946	0.557954570376817	1.13367006649514	1.373980752154	-0.752952127879659	0.498732191252806	1.44826396338557	1.42811074997365	-0.0139612889592664	0.503381085715448	0.192704340526539
"267"	"VNN1"	2.61582357366588	1.08924436702433	0.510388667856217	-0.650628377472177	1.50324459923914	3.48811512773016	1.09093350165454	1.63070876341016	0.670155853207805	4.47529794070283	4.89830209282839	3.02811157787479	3.84934655272607	3.30998654333725	6.6446385683553	3.51728857419751	1.3097275887359	1.45354705921169	0.247690284417925	3.36632302590911	1.41907851010285	4.01379450569939
"268"	"IGF2BP2"	6.85909768566583	6.25745026338899	7.51405879749234	7.28987101018542	7.29282059944086	6.43236416012135	7.56473869228411	7.55539698488264	6.43320697511658	4.24142368284121	6.74543080116913	5.84869810868297	5.82975260875544	6.10084938652113	7.30097716735354	3.98666181690287	7.13011965651079	5.75441409416816	5.60789827455252	5.97052979838406	7.34962098082123	4.67622743681473
"269"	"NKG7"	4.68986487056154	5.58695512615731	3.74634627959091	2.39508281279409	5.27395306128805	2.9737299500494	1.32267123454304	5.21329033939082	5.86159676732347	8.0090960717828	5.713102501958	6.08558760755185	6.4028256882818	5.11892632576485	7.1440885621723	7.33773458567005	5.92708915837538	3.71481947388571	3.16448862479021	8.01682511817301	4.54372995455412	6.80953382745471
"270"	"CYP7B1"	3.84589930767864	3.61472729243787	2.50485676170519	0.0515788733195013	1.52358566384063	1.49578979868712	1.5388198476404	4.05779934305883	3.94271525382628	5.27865949599979	3.35977462077296	4.2896757880962	4.88834099675174	2.73899498580599	4.83722186763977	4.01779682158144	4.12122069735538	2.68738841675625	3.47890335997269	3.08880375547944	3.25676622996156	4.35244602967056
"271"	"CD14"	6.67256395574607	8.37379251926904	7.5264346877825	4.12004038732518	6.11993695839388	6.85406709688053	6.05540105827999	7.7947575708638	7.23387117784153	8.56004661542063	9.94972412528393	7.77594877394875	8.4902481194693	8.70651905408082	8.71100534885477	9.11331395501459	8.32046302827978	7.41382458534272	5.66780375470261	8.42361998001217	6.42661742866217	8.85983233698265
"272"	"SPRY2"	4.72825443034147	6.08130818402053	6.80365939086498	8.26008350987984	5.17815860823528	4.63792272250844	6.47558088363893	7.07611594945861	7.82402957576284	5.92803814542701	4.9288199088659	4.81610652414908	4.77548544479111	4.69150985324818	4.18194762465849	4.52870396742695	5.60472090329452	5.28152794097877	5.45513915976096	4.84919881891193	6.46293912235734	5.57616984064537
"273"	"PHLDB2"	4.97564490784345	5.66417266728073	5.11923648905468	2.80148291835573	5.29036645451771	5.44653532941412	4.98047224247202	5.80296094693052	5.19469515537822	7.22049340711103	5.65580721853705	6.04149844573939	6.39439676394325	5.85671107486196	5.99472654633271	6.75776168326897	6.52610019068972	5.95974716404609	4.95603732513333	6.24304459430273	4.29636718599729	7.4507643990525
"274"	"EVA1CP5"	3.4323280071212	1.90496215677241	0.0910232510279148	2.94963771213727	3.13542646148145	3.24343608770281	3.51921956808989	3.38251751387452	1.65262851129119	0.71079877904924	0.964791015000069	2.20848126328428	-0.51899282177989	1.7968219692282	1.3452180763582	-0.481577635961481	0.458159921818101	0.90614650104191	3.66758459823505	0.116762618463603	1.78802216984454	2.24683831594516
"275"	"TNNI1"	3.81170996263423	2.0471590999625	4.42357872483327	4.34093021436888	4.46761201199365	3.91870177150574	2.26643621077753	2.0443749663232	3.35474336591227	1.1736509713494	1.07564725116021	4.46832877701115	1.58573291785858	2.54097282596623	1.7549658853998	1.13907652067452	2.64016298027179	3.17731537051707	2.70050589135694	-0.0836114015985494	3.14320433816681	0.0613577824271747
"276"	"PTPN5"	1.58221068382354	1.20424400908482	1.37801602816184	1.35221968856275	1.19679334783051	1.48071953068231	2.00016860944567	-0.105420931731613	0.300875916137633	-1.06148238842898	-0.508659971608155	-1.41270076406011	-0.575591345431539	-1.26009158253258	3.50829553524242	-0.365980623709779	1.81057313670025	-0.361265727982854	-1.99315326889941	-1.58784843422891	-0.460568163794542	0.0809696920463097
"277"	"ALOX5"	4.66015527267016	4.6941002406325	4.94258461489537	1.63766020436422	3.29768768766968	5.31387570559315	3.14535377316488	4.88028550054628	4.23852860745339	6.22775792565006	6.37460622922149	4.93520962294514	4.7446325205465	5.25888019007619	5.27805636906972	6.04486103318363	4.12945688901126	5.23372772531576	4.34584432108324	5.83357685266252	4.0765545356168	6.16450706521791
"278"	"C1QTNF6"	1.75706423925411	4.19869126629368	3.17233714927473	3.85952605561478	1.26509391975641	2.72492508714102	3.90347495290658	3.6671266041188	3.90755996867524	5.48710556656056	3.44651107466403	4.10421684576299	5.75076201795102	4.6199743643613	5.05316107008934	4.95159327486606	5.64125252550475	3.00215629032322	3.31676276704613	4.00067280672398	2.78375151823567	5.9381889876468
"279"	"KCNJ15"	-1.29463803572563	1.18428889589921	0.311810378519408	-0.986554538370238	1.14490384608816	2.02688360008324	2.25428173633221	2.56753222138399	-0.0836114015985494	4.20200260014438	1.65491348762892	2.06486521167138	2.70734363364364	2.74746071213278	2.88113576358547	3.67848040493385	2.30271394742763	-0.196416636906838	0.555792623625758	2.67035106080271	1.73472727044726	3.4009011214022
"280"	"TMPRSS11D"	1.7281494643346	2.25510976561964	2.30601373830248	3.4949244905513	2.90818041891386	1.97769759478731	0.493810788700018	1.69540509231657	2.81598316561624	0.848705019201896	0.725077551256069	2.17883361234199	-0.0908152852229103	0.805669450445414	0.898772161806413	-0.323974533319426	1.46655755815181	0.692970449032337	2.94590484810712	1.21164337132263	2.26475361652505	0.171114499945773
"281"	"DRC1"	1.99303092609857	0.3925788663392	3.40483909492504	4.52047017351242	4.44784041531634	3.50055579890977	4.50503137140932	2.44236600879669	2.21272969935307	2.89635688489563	1.00233655481978	-0.131910451217584	1.13177150427527	1.43208687612793	1.33810963628405	1.24756068646342	2.12540291429544	1.93737228408992	2.54459089258504	3.76990037975513	1.11601497951038	0.488976344344974
"282"	"BFSP1"	1.78242173972873	3.36982275354713	2.96221594333737	3.6285873350705	4.84496900086821	3.68361778288572	2.98031345962816	3.19418319723031	3.18332300214844	1.51079602844984	1.54007446443471	0.395072658216453	2.97493051056542	1.50077812623407	2.31188954484695	1.81505093996499	2.57192947125935	2.770518347327	4.70880086855997	1.81733492449815	1.90196043591635	2.11373900676313
"283"	"UBXN10"	7.04716798903322	6.21779590799879	6.80775000415337	7.38891277759435	7.75179998988513	5.51822956296123	5.25580132662037	5.34756264395364	6.12994474971809	5.02041537608617	5.0486547929894	5.0940770758156	4.9465172614661	4.19904312093496	4.15526342165075	5.70102744577992	5.40147756337121	5.57584782317333	1.91632722670371	7.19192882100184	6.65857175584512	3.7261083423088
"284"	"OR6V1"	6.70981647579819	4.88028550054628	5.68605202081509	6.10704503912013	7.49215237478331	7.69077227920329	5.31976257128419	5.33846237618184	5.86931649364137	3.44451569070421	4.38768179110701	6.09356377919477	3.84287351992416	5.72429031696967	4.07045597444818	4.69837127414272	4.10421684576299	3.96587561253706	7.35150212851656	5.74059114217218	3.96701155636026	5.28753897911961
"285"	"NEK5"	3.39704324084533	2.69847818676561	3.78789975265334	4.73060957711334	4.58922662762574	5.84154740809412	4.04584899246901	3.33319537614894	3.76990037975513	2.54742688250687	1.41121916535622	4.02905051724592	2.53582118146156	2.95855848400475	4.04200079223567	3.32137870762005	4.17167281420545	1.71460188143365	2.37380135621474	2.72158782497722	3.66896718693064	2.48668244404697
"286"	"OBSCN-AS1"	3.53147480028642	2.2916120538377	3.53526204443398	5.80327112904626	5.57167422790666	5.20468790511877	4.51808451110699	4.93392609108373	4.71801764430377	2.0697551702501	3.62209878061021	6.621078891348	3.62764977413314	2.2916120538377	0.174339417137871	2.02688360008324	1.1736509713494	1.8064452077491	4.56438268655549	2.59651939601121	3.32649981948911	0.801967463326664
"287"	"MATN2"	7.32427057330709	7.10558539239956	6.1641637175611	7.9958958482648	6.24235782327041	5.54225004861596	6.30654900046771	6.5362330246263	6.9622612802409	6.01548742085749	4.9465172614661	5.8255767989081	6.14812883110485	5.39582794008421	8.11610955231543	6.07551067524464	5.46922383800612	5.74093105024455	4.6673366439775	5.39395072531698	4.35703170737306	5.17977474221495
